customer_id,recency,age,monetary,kmeans_cluster,hierarchical_cluster
C256822,683,42,300.08,1,
C256823,398,48,2700.7200000000003,0,
C256829,319,23,2400.68,4,
C256832,120,43,136.35000000000002,4,
C256834,376,58,300.08,2,
C256840,57,23,5401.53,6,
C256842,588,68,293.25,0,1.0
C256845,771,42,2700.7200000000003,1,
C256850,457,20,47.07,1,
C256855,271,69,1016.5,2,
C256857,722,36,378.75,1,
C256859,188,28,162.64,4,
C256867,742,50,162.64,0,
C256869,500,24,15.15,1,1.0
C256873,435,51,5401.53,5,
C256875,260,61,35.84,2,0.0
C256880,783,29,26250.0,3,
C256881,267,35,2700.7200000000003,4,
C256883,171,65,20.92,2,
C256887,53,53,83.68,2,
C256895,242,26,2700.7200000000003,4,
C256899,617,64,293.25,0,1.0
C256901,133,60,896.0,2,
C256902,246,19,47.07,4,0.0
C256904,574,39,4801.28,1,
C256907,53,68,143.36,2,
C256910,462,65,2400.68,0,
C256911,421,19,378.75,1,
C256912,621,37,4801.28,1,
C256915,279,48,4801.28,2,
C256916,339,58,7502.0,5,
C256917,599,44,143.36,0,
C256922,628,39,35.84,1,
C256924,183,59,600.17,2,
C256926,105,42,15004.25,3,
C256928,180,67,130.75,2,
C256930,266,20,7502.0,6,0.0
C256936,522,31,5.23,1,0.0
C256941,662,61,7502.0,5,1.0
C256942,389,47,83.68,0,
C256944,143,57,16800.0,3,
C256951,780,25,46.92,1,
C256958,144,32,365.94,4,
C256961,57,57,1200.32,2,0.0
C256965,422,28,1200.32,1,
C256968,216,61,130.75,2,
C256972,215,25,47.07,4,0.0
C256974,60,18,162.64,4,
C256978,584,38,35.84,1,
C256984,346,32,896.0,4,0.0
C256988,383,47,378.75,0,
C256989,549,66,5401.53,5,
C256990,683,57,2700.7200000000003,0,
C256991,199,29,365.94,4,
C256993,29,68,15004.25,3,
C256998,422,69,11.73,0,
C256999,796,46,300.08,0,
C257001,522,28,300.08,1,
C257007,542,61,5.23,0,
C257015,547,67,1200.32,0,
C257016,143,27,7502.0,6,
C257017,643,37,9602.72,5,
C257018,224,43,4801.28,6,
C257021,323,48,4801.28,6,
C257022,587,21,300.08,1,
C257023,228,52,5.23,2,
C257025,764,46,136.35000000000002,0,
C257034,301,57,105.57,2,0.0
C257036,37,44,16800.0,3,2.0
C257041,505,26,300.08,1,
C257051,479,53,4200.0,5,1.0
C257053,469,58,1200.32,0,1.0
C257057,659,24,7502.0,1,
C257061,550,68,7502.0,5,
C257070,397,67,162.64,0,
C257082,791,25,40.66,1,
C257087,479,66,5.23,0,
C257092,530,24,7502.0,6,
C257096,616,62,162.64,0,
C257103,704,45,136.35000000000002,0,
C257104,627,32,9602.72,5,
C257106,318,36,9602.72,6,
C257110,576,28,1200.32,1,
C257112,287,24,2400.68,4,
C257117,135,22,650.56,4,
C257126,750,42,105.57,1,
C257130,790,26,600.17,1,
C257131,173,32,187.68,4,
C257132,551,61,2400.68,0,
C257135,117,21,130.75,4,
C257136,742,67,7502.0,5,1.0
C257141,679,31,5401.53,1,
C257142,471,57,300.08,0,
C257144,290,67,9602.72,5,
C257150,272,27,600.17,4,0.0
C257153,672,26,5401.53,1,1.0
C257159,71,31,1200.32,4,
C257160,59,52,130.75,2,
C257161,364,60,242.4,2,
C257163,206,20,5.23,4,
C257166,88,24,83.68,4,
C257168,471,62,4801.28,5,0.0
C257169,689,66,1200.32,0,
C257172,370,41,130.75,4,0.0
C257173,700,23,35.84,1,
C257179,495,50,20.92,0,0.0
C257183,598,53,600.17,0,
C257185,709,51,7502.0,5,
C257186,724,62,15.15,0,
C257188,634,23,7502.0,1,1.0
C257191,445,66,1200.32,0,
C257192,394,31,1016.5,4,
C257193,19,47,4801.28,2,
C257194,272,67,5.23,2,0.0
C257197,693,44,5.23,0,
C257199,695,58,4801.28,5,
C257203,714,33,573.44,1,
C257204,571,32,4200.0,1,
C257206,92,50,47.07,2,
C257208,280,54,300.08,2,0.0
C257209,693,48,1050.0,0,
C257210,208,50,143.36,2,
C257213,611,46,4801.28,5,
C257220,153,33,7502.0,6,
C257222,349,62,2700.7200000000003,2,
C257223,618,40,365.94,1,
C257226,392,61,293.25,0,
C257235,6,37,573.44,4,
C257237,117,65,300.08,2,
C257240,455,44,7502.0,5,
C257241,320,36,1016.5,4,
C257243,396,36,9602.72,6,
C257251,165,61,650.56,2,
C257255,754,34,7502.0,5,
C257256,669,50,15004.25,3,
C257263,7,61,650.56,2,0.0
C257266,717,39,365.94,1,
C257273,714,43,300.08,1,
C257274,697,54,136.35000000000002,0,
C257275,317,62,300.08,2,
C257279,657,64,322.56,0,
C257280,786,69,600.17,0,1.0
C257294,213,66,378.75,2,
C257298,343,64,15004.25,3,2.0
C257305,393,21,293.25,4,
C257309,783,64,365.94,0,
C257311,517,38,4801.28,1,
C257315,246,37,7502.0,6,
C257316,571,33,4801.28,1,
C257321,1,44,2700.7200000000003,2,
C257323,364,69,83.68,2,
C257324,296,30,2700.7200000000003,4,
C257333,73,42,4801.28,6,
C257339,117,50,322.56,2,
C257342,773,40,650.56,1,
C257347,29,53,1200.32,2,
C257349,401,18,47.07,4,0.0
C257351,250,65,143.36,2,
C257355,650,38,7502.0,5,
C257362,32,60,300.08,2,
C257365,463,52,1050.0,0,
C257370,355,62,4801.28,5,
C257378,597,66,83.68,0,
C257382,612,56,40.66,0,
C257386,644,40,4801.28,1,
C257388,291,32,1200.32,4,0.0
C257392,4,56,896.0,2,0.0
C257398,47,45,20.92,2,
C257400,465,58,143.36,0,1.0
C257406,224,57,573.44,2,0.0
C257408,384,65,136.35000000000002,2,
C257409,434,42,5.23,1,
C257413,769,39,7502.0,5,
C257414,779,49,242.4,0,
C257416,655,34,1200.32,1,
C257417,127,54,47.07,2,
C257419,428,60,293.25,0,0.0
C257420,784,65,4801.28,5,1.0
C257424,754,48,2700.7200000000003,0,
C257426,667,59,1200.32,0,
C257427,26,62,5.23,2,
C257429,747,42,26250.0,3,2.0
C257435,779,52,1200.32,0,
C257436,292,50,365.94,2,0.0
C257437,219,34,7502.0,6,
C257445,3,36,9602.72,6,
C257447,6,35,365.94,4,
C257450,713,19,162.64,1,1.0
C257454,280,49,242.4,2,
C257458,248,46,7502.0,6,
C257466,514,45,1200.32,0,
C257469,348,26,130.75,4,
C257472,641,44,1200.32,0,
C257475,30,39,4801.28,6,
C257477,38,51,1050.0,2,
C257481,3,61,16800.0,3,
C257487,18,69,300.08,2,
C257488,490,63,11.73,0,
C257489,5,50,2700.7200000000003,2,0.0
C257493,434,31,650.56,1,
C257495,213,47,1016.5,2,
C257500,413,65,26250.0,3,
C257507,318,59,4801.28,2,
C257509,657,44,1016.5,0,1.0
C257516,692,37,1200.32,1,1.0
C257519,745,45,300.08,0,
C257531,390,59,187.68,0,
C257532,439,43,7502.0,5,
C257533,448,47,896.0,0,
C257536,200,43,11.73,4,
C257537,269,56,83.68,2,0.0
C257540,23,20,7502.0,6,
C257547,247,38,573.44,4,
C257548,561,46,4200.0,5,
C257549,147,65,293.25,2,0.0
C257554,106,53,130.75,2,
C257556,494,61,20.92,0,1.0
C257559,745,23,46.92,1,
C257565,368,48,896.0,2,0.0
C257567,516,68,365.94,0,1.0
C257574,682,37,4801.28,1,1.0
C257575,681,60,9602.72,5,
C257576,408,33,5.23,4,
C257580,488,28,7502.0,6,
C257584,544,25,2700.7200000000003,1,
C257585,288,49,365.94,2,
C257586,626,30,47.07,1,1.0
C257591,183,32,7502.0,6,
C257595,483,61,365.94,0,1.0
C257596,253,23,15004.25,3,
C257597,483,54,47.07,0,
C257599,458,19,46.92,1,0.0
C257607,305,60,2700.7200000000003,2,0.0
C257608,88,32,2400.68,4,0.0
C257611,124,49,5.23,2,
C257617,682,52,47.07,0,
C257621,535,53,105.57,0,
C257625,331,45,2700.7200000000003,2,0.0
C257626,82,46,1200.32,2,
C257627,721,45,1200.32,0,
C257631,409,61,130.75,0,
C257634,508,21,1200.32,1,
C257636,622,39,130.75,1,
C257641,243,38,896.0,4,
C257645,736,46,2400.68,0,
C257653,188,38,4801.28,6,
C257658,522,56,5.23,0,
C257659,393,25,300.08,4,
C257662,793,19,130.75,1,
C257667,489,29,143.36,1,
C257669,150,65,40.66,2,0.0
C257671,555,36,2700.7200000000003,1,
C257678,621,47,9450.0,5,
C257680,391,53,4801.28,5,0.0
C257683,579,38,600.17,1,
C257684,149,46,47.07,2,
C257685,304,27,4801.28,6,
C257686,738,41,573.44,1,
C257692,643,29,7502.0,1,
C257695,705,64,4801.28,5,1.0
C257696,320,54,143.36,2,
C257699,79,39,1016.5,4,
C257701,493,68,1016.5,0,
C257702,190,65,20.92,2,0.0
C257705,467,30,1016.5,1,0.0
C257709,175,21,600.17,4,
C257712,176,34,35.84,4,
C257716,752,54,7502.0,5,1.0
C257717,589,53,650.56,0,
C257721,654,22,40.66,1,
C257722,91,50,9450.0,6,
C257724,468,20,130.75,1,0.0
C257725,608,25,7502.0,1,
C257727,794,47,4801.28,5,1.0
C257732,119,54,1016.5,2,
C257733,672,61,300.08,0,1.0
C257734,406,35,573.44,4,
C257745,314,64,83.68,2,
C257751,71,19,162.64,4,
C257752,25,41,9450.0,6,
C257753,103,49,46.92,2,
C257754,552,63,378.75,0,1.0
C257755,744,68,143.36,0,1.0
C257768,277,52,650.56,2,0.0
C257772,76,22,4801.28,6,0.0
C257778,674,69,4801.28,5,
C257789,725,67,300.08,0,
C257791,650,56,322.56,0,1.0
C257792,387,69,20.92,2,
C257794,368,19,4801.28,6,0.0
C257795,458,22,4200.0,1,
C257797,667,29,162.64,1,1.0
C257799,642,47,20.92,0,
C257802,187,67,83.68,2,
C257807,290,48,7502.0,6,
C257809,464,46,1016.5,0,
C257817,67,39,2700.7200000000003,4,
C257820,167,31,1016.5,4,
C257823,480,51,4801.28,5,
C257825,607,34,136.35000000000002,1,
C257827,789,36,20.92,1,
C257828,646,48,5.23,0,1.0
C257830,280,23,5.23,4,
C257832,500,45,7502.0,5,
C257837,106,51,47.07,2,0.0
C257839,384,22,365.94,4,0.0
C257850,236,39,300.08,4,
C257852,506,62,650.56,0,
C257854,286,44,47.07,4,
C257855,207,34,60.6,4,0.0
C257856,338,18,9602.72,6,
C257859,124,54,1200.32,2,
C257861,520,53,40.66,0,
C257865,739,32,9450.0,5,
C257868,62,30,47.07,4,
C257869,745,60,600.17,0,
C257872,39,23,35.84,4,
C257873,375,39,40.66,4,
C257875,121,28,4801.28,6,
C257876,565,50,600.17,0,
C257888,8,48,300.08,2,
C257895,335,37,365.94,4,
C257896,745,67,162.64,0,
C257901,748,27,105.57,1,
C257902,731,40,60.6,1,
C257904,522,31,130.75,1,
C257907,695,66,7502.0,5,
C257908,99,21,11.73,4,
C257911,71,36,4801.28,6,
C257913,740,56,1200.32,0,
C257917,333,56,300.08,2,
C257921,201,19,1016.5,4,
C257923,6,30,11.73,4,0.0
C257924,29,56,1200.32,2,
C257925,294,20,60.6,4,
C257929,295,20,143.36,4,
C257932,250,49,242.4,2,
C257933,496,28,26250.0,3,
C257934,285,45,573.44,2,
C257943,569,63,2400.68,0,
C257944,273,30,26250.0,3,2.0
C257945,228,27,40.66,4,0.0
C257956,557,35,1200.32,1,
C257960,626,43,896.0,1,
C257961,755,54,40.66,0,
C257974,589,22,2700.7200000000003,1,
C257975,702,22,1050.0,1,
C257979,707,29,1200.32,1,1.0
C257984,657,24,1200.32,1,
C257985,132,32,162.64,4,
C257986,593,54,242.4,0,
C257990,508,34,573.44,1,
C257991,345,48,300.08,2,
C257995,3,20,60.6,4,
C257997,328,30,26250.0,3,2.0
C257998,338,24,300.08,4,
C258000,457,45,47.07,0,
C258003,598,18,20.92,1,
C258005,516,36,16800.0,3,
C258007,140,28,2700.7200000000003,4,0.0
C258009,204,43,7502.0,6,0.0
C258015,184,64,9602.72,5,
C258016,454,62,20.92,0,
C258017,598,43,650.56,0,
C258019,183,40,293.25,4,0.0
C258020,695,43,2400.68,1,
C258021,293,49,1200.32,2,
C258030,58,52,9602.72,6,
C258032,155,30,300.08,4,
C258035,791,27,2700.7200000000003,1,
C258036,511,50,9450.0,5,0.0
C258039,150,46,130.75,2,
C258041,470,60,9602.72,5,
C258045,749,42,4801.28,5,
C258047,3,34,1200.32,4,
C258049,48,19,1200.32,4,
C258053,214,51,365.94,2,
C258057,352,29,300.08,4,0.0
C258065,371,50,300.08,2,0.0
C258066,573,58,4801.28,5,
C258068,688,29,2700.7200000000003,1,
C258070,26,38,4801.28,6,
C258071,570,22,15004.25,3,
C258072,711,53,1200.32,0,
C258078,354,20,7502.0,6,
C258082,407,31,4801.28,6,1.0
C258083,539,31,365.94,1,
C258085,231,41,16800.0,3,
C258089,244,41,4200.0,6,
C258090,72,50,896.0,2,
C258095,448,34,47.07,1,
C258097,121,65,896.0,2,0.0
C258100,19,55,5.23,2,
C258102,732,40,1200.32,1,
C258109,114,61,2700.7200000000003,2,
C258110,297,40,896.0,4,
C258115,777,48,4801.28,5,
C258116,690,59,365.94,0,1.0
C258118,158,27,162.64,4,
C258121,732,63,7502.0,5,
C258123,619,23,5401.53,1,
C258130,339,34,4200.0,6,
C258132,174,50,1016.5,2,
C258137,43,62,4801.28,2,
C258140,368,58,105.57,2,0.0
C258146,518,40,47.07,1,0.0
C258152,463,66,1016.5,0,
C258153,752,23,1016.5,1,1.0
C258157,86,47,16800.0,3,
C258158,560,31,1200.32,1,
C258159,545,51,1050.0,0,
C258161,294,34,83.68,4,
C258167,441,34,300.08,1,0.0
C258168,726,26,4801.28,1,
C258169,324,53,60.6,2,0.0
C258174,32,64,2700.7200000000003,2,
C258175,258,42,322.56,4,
C258179,91,18,83.68,4,
C258187,379,64,130.75,2,0.0
C258189,592,27,600.17,1,
C258192,193,52,2700.7200000000003,2,
C258194,231,27,187.68,4,
C258200,624,62,40.66,0,1.0
C258205,212,51,40.66,2,
C258206,406,37,896.0,4,
C258214,161,31,5.23,4,
C258216,80,25,365.94,4,
C258218,211,23,5401.53,6,
C258222,480,34,130.75,1,
C258231,281,67,1200.32,2,
C258232,261,41,7502.0,6,
C258237,664,69,1016.5,0,
C258238,2,46,1200.32,2,
C258239,334,23,20.92,4,
C258240,111,42,4801.28,6,
C258242,654,48,1016.5,0,
C258243,546,65,293.25,0,
C258244,203,33,9450.0,6,
C258249,617,53,365.94,0,
C258253,153,48,26250.0,3,2.0
C258257,334,18,365.94,4,
C258269,657,45,20.92,0,
C258277,668,58,15004.25,3,
C258279,522,50,2400.68,0,1.0
C258294,700,50,40.66,0,
C258295,89,44,20.92,4,0.0
C258297,486,59,1016.5,0,
C258301,95,51,300.08,2,
C258308,141,26,20.92,4,
C258310,127,48,130.75,2,
C258316,386,30,187.68,4,
C258319,199,20,9602.72,6,
C258321,290,54,7502.0,5,
C258322,718,62,16800.0,3,
C258323,429,39,105.57,1,0.0
C258324,403,33,47.07,4,
C258325,306,28,7502.0,6,
C258330,470,42,9450.0,5,
C258331,757,53,2700.7200000000003,0,
C258332,136,36,11.73,4,
C258334,263,22,650.56,4,
C258336,31,66,162.64,2,
C258337,259,26,2400.68,4,
C258341,669,45,5401.53,5,1.0
C258350,791,54,2700.7200000000003,0,
C258353,667,21,293.25,1,
C258356,740,43,20.92,1,
C258358,419,57,187.68,0,0.0
C258359,219,33,9450.0,6,
C258360,676,23,35.84,1,1.0
C258369,262,52,7502.0,6,0.0
C258373,165,50,9602.72,6,
C258375,549,36,300.08,1,
C258376,652,36,5401.53,1,
C258378,296,34,322.56,4,
C258379,391,20,365.94,4,
C258382,320,42,130.75,4,
C258389,110,64,1016.5,2,
C258391,103,25,47.07,4,
C258392,780,57,4801.28,5,
C258393,216,67,20.92,2,
C258400,117,66,60.6,2,
C258403,554,57,650.56,0,
C258404,60,67,322.56,2,
C258405,382,57,300.08,2,
C258409,709,22,1200.32,1,
C258410,262,68,365.94,2,
C258414,471,66,40.66,0,
C258415,569,47,1200.32,0,
C258417,396,31,4801.28,6,
C258418,663,68,293.25,0,1.0
C258421,42,68,365.94,2,
C258424,661,31,4801.28,1,
C258433,403,32,1016.5,4,0.0
C258438,607,54,83.68,0,
C258444,28,23,322.56,4,0.0
C258449,170,52,20.92,2,0.0
C258454,257,68,136.35000000000002,2,
C258456,360,56,4801.28,5,0.0
C258462,221,45,322.56,2,
C258466,394,21,105.57,4,
C258467,80,52,143.36,2,
C258468,190,63,187.68,2,
C258469,795,33,40.66,1,
C258470,795,22,7502.0,1,
C258473,180,43,1050.0,4,0.0
C258479,729,62,35.84,0,1.0
C258483,742,33,4801.28,1,
C258486,746,19,650.56,1,1.0
C258488,65,37,47.07,4,0.0
C258493,514,26,2400.68,1,1.0
C258495,144,33,2400.68,4,0.0
C258498,759,31,1200.32,1,
C258503,749,44,322.56,0,
C258505,733,66,15004.25,5,2.0
C258512,100,23,136.35000000000002,4,
C258515,682,34,365.94,1,
C258517,183,19,9602.72,6,
C258520,88,41,896.0,4,
C258524,753,65,378.75,0,
C258525,56,57,2700.7200000000003,2,
C258527,320,39,40.66,4,
C258528,296,19,15004.25,3,
C258530,763,69,365.94,0,
C258534,457,33,4801.28,6,1.0
C258535,107,41,4801.28,6,
C258538,95,59,143.36,2,
C258540,573,22,573.44,1,
C258543,326,32,300.08,4,
C258546,399,54,896.0,0,
C258548,503,23,1200.32,1,1.0
C258550,384,22,2700.7200000000003,4,
C258551,730,30,47.07,1,
C258561,280,28,2700.7200000000003,4,0.0
C258563,122,43,300.08,4,0.0
C258565,411,20,2700.7200000000003,1,0.0
C258568,231,20,9602.72,6,0.0
C258572,97,41,11.73,4,
C258573,170,50,7502.0,6,
C258577,717,42,83.68,1,
C258579,271,30,300.08,4,0.0
C258581,667,19,650.56,1,1.0
C258586,250,36,5401.53,6,
C258589,153,32,300.08,4,
C258592,73,42,130.75,4,
C258599,236,19,60.6,4,
C258603,40,60,7502.0,2,
C258611,466,34,242.4,1,0.0
C258615,356,51,2700.7200000000003,2,
C258617,172,28,322.56,4,
C258618,214,18,83.68,4,
C258621,342,39,1200.32,4,
C258623,158,56,162.64,2,
C258625,110,49,300.08,2,
C258626,31,27,1200.32,4,
C258634,336,46,5401.53,6,0.0
C258638,76,24,2700.7200000000003,4,
C258639,166,27,9450.0,6,
C258640,187,36,47.07,4,
C258642,611,47,4801.28,5,
C258645,527,40,896.0,1,
C258648,230,56,130.75,2,
C258651,695,64,378.75,0,
C258654,771,28,83.68,1,
C258655,633,54,35.84,0,
C258660,335,28,7502.0,6,
C258663,230,36,7502.0,6,
C258668,738,39,35.84,1,
C258672,192,41,300.08,4,
C258676,507,56,26250.0,3,
C258678,463,44,187.68,0,
C258679,593,46,4801.28,5,
C258680,414,36,4200.0,6,
C258684,228,47,2700.7200000000003,2,0.0
C258687,617,57,365.94,0,
C258694,734,26,365.94,1,
C258696,463,39,35.84,1,
C258699,247,57,143.36,2,
C258704,43,23,1200.32,4,
C258706,68,36,130.75,4,
C258713,637,47,4200.0,5,
C258716,744,68,365.94,0,
C258717,511,64,300.08,0,
C258718,319,54,600.17,2,
C258721,209,48,187.68,2,
C258723,595,42,7502.0,5,
C258724,619,38,2700.7200000000003,1,
C258726,284,34,15004.25,3,
C258727,247,61,9602.72,5,
C258728,133,39,1016.5,4,
C258729,759,42,242.4,1,1.0
C258732,794,42,47.07,1,
C258736,421,57,1200.32,0,
C258744,637,44,7502.0,5,1.0
C258749,645,44,9450.0,5,
C258752,41,22,1200.32,4,
C258753,455,31,7502.0,6,
C258755,464,30,1050.0,1,
C258756,107,29,47.07,4,0.0
C258757,734,36,573.44,1,
C258758,31,64,300.08,2,
C258767,243,26,47.07,4,
C258771,421,37,1200.32,1,
C258772,452,55,35.84,0,
C258780,78,36,2700.7200000000003,4,
C258781,97,57,1200.32,2,
C258782,220,18,136.35000000000002,4,
C258785,768,62,35.84,0,
C258786,556,19,130.75,1,
C258787,632,57,650.56,0,1.0
C258789,293,28,60.6,4,0.0
C258790,581,45,40.66,0,
C258794,653,59,1016.5,0,
C258796,313,38,2700.7200000000003,4,
C258797,152,63,2700.7200000000003,2,
C258798,32,44,5.23,2,
C258799,55,64,11.73,2,
C258802,616,62,1016.5,0,
C258813,462,30,4801.28,1,
C258814,2,37,40.66,4,
C258816,183,62,1016.5,2,
C258819,629,49,83.68,0,
C258821,428,18,300.08,1,
C258822,666,53,7502.0,5,
C258825,275,32,1200.32,4,0.0
C258828,133,19,1016.5,4,
C258830,305,62,7502.0,5,
C258831,636,25,650.56,1,
C258835,542,66,7502.0,5,
C258841,227,45,7502.0,6,
C258844,435,37,15004.25,3,
C258845,510,46,322.56,0,
C258848,778,42,130.75,1,1.0
C258849,257,24,130.75,4,
C258853,253,52,35.84,2,
C258854,69,62,5401.53,2,
C258859,129,34,573.44,4,
C258864,327,47,1200.32,2,
C258865,67,62,322.56,2,
C258867,128,35,4801.28,6,
C258873,514,56,5.23,0,
C258875,456,42,1200.32,1,0.0
C258876,136,19,35.84,4,
C258882,1,26,143.36,4,
C258884,164,64,40.66,2,
C258887,746,54,5.23,0,1.0
C258890,113,58,26250.0,3,
C258896,10,25,2700.7200000000003,4,
C258898,614,45,35.84,0,
C258901,565,36,40.66,1,
C258903,100,46,2400.68,2,
C258906,438,52,600.17,0,
C258909,509,29,5401.53,1,1.0
C258915,539,29,162.64,1,
C258917,85,53,2700.7200000000003,2,0.0
C258918,92,24,600.17,4,
C258919,302,44,15004.25,3,
C258921,552,56,1050.0,0,1.0
C258923,239,18,4801.28,6,0.0
C258924,162,58,130.75,2,
C258930,59,22,378.75,4,
C258931,62,29,162.64,4,
C258935,537,23,83.68,1,
C258936,556,27,1200.32,1,
C258947,191,66,1200.32,2,
C258952,375,44,162.64,4,
C258956,204,68,20.92,2,
C258958,419,63,9602.72,5,
C258959,182,35,4801.28,6,
C258971,553,44,300.08,0,0.0
C258976,118,65,162.64,2,
C258979,394,26,15.15,4,
C258986,507,41,1016.5,1,
C258987,244,21,600.17,4,0.0
C258991,297,51,1016.5,2,
C258995,691,42,650.56,1,
C258999,335,68,15004.25,3,
C259004,368,26,1200.32,4,
C259006,168,67,5401.53,2,0.0
C259018,734,44,16800.0,3,
C259019,568,57,4801.28,5,
C259021,213,69,162.64,2,
C259023,758,27,7502.0,1,
C259027,195,19,1200.32,4,
C259031,22,24,7502.0,6,0.0
C259034,417,56,322.56,0,
C259044,591,19,2700.7200000000003,1,
C259048,357,19,2700.7200000000003,4,
C259050,82,66,105.57,2,0.0
C259051,290,67,2700.7200000000003,2,
C259065,578,20,2700.7200000000003,1,
C259069,336,47,300.08,2,
C259070,691,28,130.75,1,
C259076,354,18,2700.7200000000003,4,
C259079,473,34,365.94,1,
C259082,127,41,7502.0,6,
C259084,148,23,162.64,4,
C259085,278,67,7502.0,5,
C259086,793,35,40.66,1,
C259087,461,37,7502.0,6,
C259089,61,24,4200.0,4,
C259093,635,36,187.68,1,
C259094,169,60,300.08,2,0.0
C259101,612,44,600.17,0,
C259103,127,37,1200.32,4,
C259107,580,47,7502.0,5,
C259108,246,54,4801.28,2,
C259110,405,61,242.4,0,0.0
C259111,277,45,2700.7200000000003,2,0.0
C259112,55,42,143.36,4,
C259113,664,45,1200.32,0,
C259115,260,69,300.08,2,
C259116,280,57,9602.72,5,
C259117,302,25,322.56,4,
C259128,617,34,15.15,1,1.0
C259129,21,34,46.92,4,
C259131,95,62,16800.0,3,
C259134,763,50,1200.32,0,
C259137,717,21,365.94,1,
C259139,97,38,7502.0,6,
C259141,112,60,105.57,2,0.0
C259145,420,31,7502.0,6,1.0
C259146,526,41,162.64,1,
C259147,658,68,4801.28,5,
C259151,116,30,322.56,4,
C259154,535,41,2700.7200000000003,1,1.0
C259157,49,27,2700.7200000000003,4,
C259158,582,18,20.92,1,
C259160,72,48,2400.68,2,
C259163,356,67,322.56,2,
C259171,740,57,162.64,0,1.0
C259172,71,19,26250.0,3,
C259176,193,43,7502.0,6,0.0
C259178,469,56,5401.53,5,0.0
C259184,763,27,1016.5,1,1.0
C259192,287,34,4801.28,6,
C259205,461,48,20.92,0,0.0
C259206,580,44,300.08,0,
C259208,105,56,187.68,2,
C259209,77,18,35.84,4,0.0
C259211,98,24,9602.72,6,
C259212,151,59,300.08,2,
C259214,749,29,26250.0,3,
C259216,595,66,650.56,0,
C259223,276,67,11.73,2,
C259228,392,37,1016.5,4,0.0
C259229,179,30,1016.5,4,
C259232,164,22,300.08,4,
C259233,584,54,300.08,0,0.0
C259234,330,57,2700.7200000000003,2,
C259236,496,28,40.66,1,
C259237,15,48,83.68,2,
C259239,66,20,2700.7200000000003,4,
C259240,330,67,650.56,2,
C259242,261,61,130.75,2,
C259249,695,52,650.56,0,1.0
C259250,183,25,2700.7200000000003,4,
C259254,767,68,20.92,0,
C259255,449,46,162.64,0,
C259260,471,65,9450.0,5,
C259262,314,55,4801.28,2,
C259263,336,43,20.92,4,0.0
C259264,383,18,7502.0,6,
C259266,763,47,47.07,0,
C259268,357,61,40.66,2,0.0
C259269,470,58,35.84,0,
C259270,463,45,573.44,0,0.0
C259272,309,49,20.92,2,
C259274,549,29,83.68,1,1.0
C259279,748,39,130.75,1,
C259285,749,42,143.36,1,
C259287,300,54,83.68,2,
C259289,500,68,143.36,0,
C259291,130,51,7502.0,6,0.0
C259293,639,47,11.73,0,
C259296,649,56,300.08,0,
C259300,172,18,4801.28,6,
C259304,210,63,1016.5,2,0.0
C259307,229,24,573.44,4,0.0
C259310,27,34,143.36,4,
C259321,549,49,60.6,0,
C259322,216,37,4801.28,6,0.0
C259323,697,32,650.56,1,
C259325,169,48,1200.32,2,
C259328,336,42,650.56,4,
C259330,558,29,293.25,1,
C259334,490,19,9602.72,6,
C259340,264,31,40.66,4,
C259341,39,32,40.66,4,
